Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE
1999-12-31,28.402690887451172,9.846460342407227,,18.375,,1.1380294561386108,16.693561553955078,14.46875,,28.670928955078125,7.797563552856445,47.74335861206055,18.94597625732422,327.625,7.896637439727782,6.7245941162109375,15.06446647644043,7.53125,,
2000-01-03,27.387001037597656,9.490564346313477,,18.25,,1.2216395139694214,16.274673461914062,15.5,,27.807918548583984,7.394774436950684,44.462684631347656,18.522602081298828,321.25,7.868538856506348,6.308417797088622,14.79810619354248,7.375,,
2000-01-04,26.29877853393555,9.21940803527832,,17.8125,,1.1844794750213623,14.909400939941404,14.625,,26.7052001953125,7.198545455932617,41.06623840332031,17.958101272583008,300.0,7.770181179046631,6.308417797088622,14.472549438476562,6.9375,,
2000-01-05,27.06053733825684,9.202459335327148,,18.0,,1.1891238689422607,15.20417308807373,15.0,,26.99287033081055,7.157233715057372,38.5189094543457,18.06394386291504,283.5,7.812334060668945,6.417939186096191,14.206171035766602,7.28125,,
2000-01-06,29.23698616027832,9.52446174621582,,18.03125,,1.165899395942688,15.328289985656738,16.0,,27.208606719970703,7.301817893981934,37.052242279052734,19.263498306274414,236.125,7.8193602561950675,6.636981010437013,13.939809799194336,7.75,,
2000-01-07,29.81736183166504,9.626145362854004,,17.9375,,1.198414325714111,16.072982788085938,16.25,,27.735998153686523,7.446412563323975,40.139915466308594,20.60418701171875,248.375,8.107401847839355,6.527455806732178,14.206171035766602,8.25,,
2000-01-10,29.672273635864254,9.558355331420898,,20.5,,1.2587993144989014,16.693561553955078,17.5,,28.98257064819336,7.00231409072876,42.57147979736328,19.334062576293945,285.5,7.966893672943115,6.505555629730225,14.38375473022461,8.28125,,
2000-01-11,29.16443252563477,9.422778129577637,,19.8125,,1.3145395517349243,15.545493125915527,17.25,,29.12640190124512,6.8577232360839835,41.99253845214844,18.45204162597656,278.4375,7.966893672943115,6.483652114868164,14.413352966308596,7.5,,
2000-01-12,29.23698616027832,9.281760215759276,,19.59375,,1.2587993144989014,15.467921257019045,18.125,,29.7257080078125,6.744114875793457,41.1434211730957,18.76956367492676,254.0,7.742076873779298,6.527455806732178,14.206171035766602,7.40625,,
2000-01-13,29.23698616027832,9.196605682373047,,21.0,,1.27273428440094,16.290189743041992,18.875,,30.22912979125977,6.899035453796388,41.7609748840332,18.62843513488769,232.8125,7.728027820587157,6.6150760650634775,14.265366554260256,8.71875,,
2000-01-14,28.8198184967041,9.400978088378906,,21.375,,1.2587993144989014,16.460847854614258,20.1875,,31.931161880493164,7.095263957977295,42.22412109375,18.2756290435791,230.0,7.685873031616211,6.483652114868164,14.35416030883789,8.65625,,
2000-01-18,28.18503189086914,9.196605682373047,,26.0,,1.263444900512695,15.88680934906006,19.5,,29.89350891113281,6.60984992980957,44.1539192199707,17.393596649169922,211.5,7.6718244552612305,6.352225303649902,14.38375473022461,8.265625,,
2000-01-19,28.67473030090332,9.009269714355467,,24.375,,1.2448643445968628,15.669607162475586,19.59375,,30.06133079528809,6.217395305633545,43.22761917114258,17.428882598876953,224.75,7.489161014556885,6.374130725860597,14.324563026428224,8.53125,,
2000-01-20,27.604644775390625,8.736777305603027,,23.5,,1.1751888990402222,15.840267181396484,19.5,,29.79763221740723,6.7234601974487305,42.06972122192383,16.864385604858402,234.0,7.306499004364014,6.286513328552246,14.324563026428224,9.96875,,
2000-01-21,27.55021858215332,8.498350143432617,,29.4375,,1.1240943670272827,15.607548713684082,18.9375,,30.68460273742676,6.4032936096191415,42.4556884765625,16.335168838500973,269.0,7.151938438415527,6.374130725860597,14.265366554260256,11.03125,,
2000-01-24,26.91544532775879,8.174764633178711,,31.375,,1.1148040294647217,15.033514022827148,17.25,,30.68460273742676,6.33099889755249,42.30130386352539,17.040786743164062,262.0625,6.772562503814697,6.2646074295043945,14.206171035766602,11.765625,,
2000-01-25,26.516416549682614,8.072577476501465,,28.75,,1.0776435136795044,15.638579368591307,20.0,,29.150373458862305,6.599524974822997,41.79956817626953,17.534725189208984,279.3125,6.8568687438964835,6.001759052276611,14.176580429077148,11.90625,,
2000-01-26,27.949262619018555,8.089612007141112,,28.875,,1.179834485054016,15.18865966796875,18.5,,27.78396034240723,6.930021286010742,42.18552017211914,17.78168487548828,277.5,7.2502946853637695,6.220799922943115,14.058197021484375,12.15625,,
2000-01-27,27.931114196777344,8.396162033081055,,29.0,,1.277379870414734,15.561006546020508,18.46875,,29.1024227142334,6.806082248687744,42.2627182006836,17.428882598876953,281.125,7.165989398956299,6.3303184509277335,14.235773086547852,11.890625,,
2000-01-28,26.77033233642578,8.685687065124513,,29.4375,,1.216994047164917,14.288822174072266,17.625,,29.294198989868164,6.940345287322997,42.0311393737793,16.829103469848633,270.0625,7.334599494934082,6.176991939544678,13.999005317687988,11.8125,,
2000-01-31,27.169343948364254,8.873026847839355,,29.25,,1.1612539291381836,13.668240547180176,18.0,,30.732553482055664,7.177886486053468,40.87326049804688,16.723255157470707,249.125,7.165989398956299,6.3303184509277335,13.969408988952635,10.9375,,
2000-02-01,27.31444358825684,8.958175659179688,,28.75,,1.2541544437408447,13.8699312210083,18.28125,,30.972272872924805,7.322478294372559,43.84516906738281,17.287757873535153,239.0625,7.137887001037598,6.1550846099853525,14.087791442871096,11.09375,,
2000-02-02,26.8428897857666,9.009269714355467,,28.125,,1.291314959526062,15.21968936920166,18.03125,,30.420913696289066,7.3328070640563965,47.24161911010742,17.14662742614746,233.625,7.151938438415527,6.176991939544678,14.117389678955078,12.625,,
2000-02-03,26.60710906982422,9.0603609085083,,26.75,,1.305249810218811,17.14348030090332,19.5,,30.82843971252441,7.425755500793457,48.0135383605957,17.358314514160153,245.375,6.997376441955566,6.176991939544678,13.969408988952635,14.0,,
2000-02-04,25.84534072875977,9.383943557739258,,27.5625,,1.1705445051193235,18.36912727355957,19.28125,,28.862703323364254,7.260510444641112,47.08723068237305,17.428882598876953,235.0,6.899019718170166,6.089375019073486,13.999005317687988,13.65625,,
2000-02-07,25.42819786071777,9.21363639831543,,29.5625,,1.1148040294647217,19.12933349609375,20.65625,,30.68460273742676,7.0642805099487305,49.09423065185547,17.393596649169922,228.625,6.828764915466309,6.089375019073486,13.939809799194336,13.421875,,
2000-02-08,25.446327209472656,9.298791885375977,,28.375,,1.0962243080139158,20.789382934570312,20.6875,,32.386653900146484,6.930021286010742,48.78545761108398,17.040786743164062,240.9375,6.7585105895996085,6.001759052276611,13.821426391601562,12.859375,,
2000-02-09,25.42819786071777,9.82674503326416,,27.375,,1.0799669027328491,21.735763549804688,21.03125,,32.938003540039055,6.826742172241211,46.7784538269043,16.158761978149414,234.875,6.646103382110597,5.914144039154053,13.791826248168945,12.96875,,
2000-02-10,24.956632614135746,9.57128620147705,,29.4375,,1.0729988813400269,22.65111541748047,21.25,,31.787336349487305,6.816408157348633,47.357398986816406,15.841227531433105,229.0,6.7023072242736825,5.914144039154053,13.851025581359865,13.90625,,
2000-02-11,24.067913055419922,9.264730453491213,,29.5,,1.1055136919021606,22.44942855834961,22.75,,31.45172119140625,6.589198112487793,46.5468864440918,15.206167221069336,233.0625,6.561797618865968,5.607483386993408,13.791826248168945,15.6875,,
2000-02-14,24.04977989196777,9.55425262451172,,29.25,,1.0683540105819702,22.247737884521484,21.625,,32.79416275024414,6.454933166503906,47.20302200317383,16.194040298461914,230.375,6.140269756317139,5.760810375213622,14.02859878540039,15.625,,
2000-02-15,25.86347770690918,9.57128620147705,,32.5,,1.0404840707778928,22.061565399169922,21.75,,33.12977981567383,6.46735143661499,50.56087112426758,16.370445251464847,222.5,6.2245731353759775,5.914144039154053,14.058197021484375,18.75,,
2000-02-16,25.627704620361328,9.452067375183104,,35.375,,1.0416451692581177,24.373220443725586,21.875,,33.82498550415039,6.415611743927003,50.02053451538086,15.805953979492188,246.125,6.252677917480469,5.695097923278809,13.821426391601562,22.0625,,
2000-02-17,26.00857734680176,9.332853317260742,,41.3125,,1.0428065061569214,25.211000442504886,21.5,,33.72909164428711,6.260397911071777,59.90111541748047,16.088197708129886,252.0,6.3791351318359375,5.782714366912843,13.880624771118164,21.03125,,
2000-02-18,25.41005516052246,8.890052795410156,,40.75,,1.003323674201965,24.38873672485352,21.5,,33.753063201904304,6.23970365524292,57.89413070678711,15.276726722717285,241.6875,6.3229312896728525,5.585577487945557,14.117389678955078,19.0,,
